timestamp,machine_id,temperature,vibration,pressure,current,hard_disk_status,fan_speed,power_supply_status,network_card_status,motherboard_status,hardware_failure_type,failure
2025-08-15 09:05:00,117,74.5,0.13,40.6,11.4,normal,1730,normal,normal,normal,,0
2025-08-15 09:06:00,117,76.8,0.16,41.4,12.2,normal,1680,normal,normal,normal,,0
2025-08-15 09:07:00,117,79.4,0.19,42.3,13.1,normal,1620,normal,normal,normal,,0
2025-08-15 09:08:00,117,82.7,0.23,43.5,14.3,normal,1550,normal,normal,normal,,0
2025-08-15 09:09:00,117,86.1,0.28,44.9,15.8,normal,1480,normal,normal,normal,,0
2025-08-15 09:00:00,118,71.2,0.09,40.3,10.2,normal,1810,normal,normal,normal,,0
2025-08-15 09:01:00,118,72.6,0.10,40.7,10.6,normal,1780,normal,normal,normal,,0
2025-08-15 09:02:00,118,74.3,0.12,41.2,11.2,normal,1740,normal,normal,normal,,0
2025-08-15 09:03:00,118,76.7,0.15,41.9,12.0,normal,1690,normal,normal,normal,,0
2025-08-15 09:04:00,118,79.8,0.19,42.9,13.2,normal,1620,normal,normal,normal,,0
2025-08-15 09:05:00,118,83.4,0.24,44.1,14.8,normal,1540,normal,normal,normal,,0
2025-08-15 09:06:00,118,87.9,0.30,45.7,16.9,degraded,1440,normal,normal,normal,,0
2025-08-15 09:07:00,118,93.2,0.38,47.8,19.6,failed,1320,normal,normal,normal,hard_disk,1
2025-08-15 09:08:00,118,75.1,0.14,41.6,11.5,normal,1720,normal,normal,normal,,0
2025-08-15 09:09:00,118,73.4,0.11,41.0,10.9,normal,1760,normal,normal,normal,,0
2025-08-15 09:00:00,119,70.8,0.08,39.9,10.1,normal,1820,normal,normal,normal,,0
2025-08-15 09:01:00,119,72.1,0.10,40.3,10.5,normal,1790,normal,normal,normal,,0
2025-08-15 09:02:00,119,73.9,0.12,40.8,11.1,normal,1750,normal,normal,normal,,0
2025-08-15 09:03:00,119,76.2,0.15,41.5,11.9,normal,1700,normal,normal,normal,,0
2025-08-15 09:04:00,119,79.1,0.18,42.4,13.0,normal,1640,normal,normal,normal,,0
2025-08-15 09:05:00,119,82.8,0.23,43.6,14.5,normal,1560,normal,normal,normal,,0
2025-08-15 09:06:00,119,87.3,0.29,45.2,16.4,normal,1460,degraded,normal,normal,,0
2025-08-15 09:07:00,119,92.6,0.37,47.3,18.9,normal,1340,failed,normal,normal,power_supply,1
2025-08-15 09:08:00,119,74.8,0.13,41.2,11.3,normal,1730,normal,normal,normal,,0
2025-08-15 09:09:00,119,72.9,0.10,40.5,10.7,normal,1780,normal,normal,normal,,0
2025-08-15 09:00:00,120,69.1,0.07,38.8,9.6,normal,1870,normal,normal,normal,,0
2025-08-15 09:01:00,120,70.4,0.08,39.2,10.0,normal,1840,normal,normal,normal,,0
2025-08-15 09:02:00,120,71.9,0.09,39.6,10.4,normal,1810,normal,normal,normal,,0
2025-08-15 09:03:00,120,73.6,0.11,40.1,10.9,normal,1770,normal,normal,normal,,0
2025-08-15 09:04:00,120,75.8,0.14,40.8,11.6,normal,1720,normal,normal,normal,,0
2025-08-15 09:05:00,120,78.4,0.17,41.7,12.5,normal,1660,normal,normal,normal,,0
2025-08-15 09:06:00,120,81.7,0.21,42.8,13.7,normal,1590,normal,normal,normal,,0
2025-08-15 09:07:00,120,85.6,0.26,44.3,15.3,normal,1500,normal,normal,normal,,0
2025-08-15 09:08:00,120,90.1,0.33,46.1,17.4,normal,1390,normal,normal,normal,,0
2025-08-15 09:09:00,120,95.8,0.42,48.6,20.2,normal,1250,normal,normal,degraded,,0
2025-08-15 10:00:00,101,68.2,0.06,39.8,9.7,normal,1920,normal,normal,normal,,0
2025-08-15 10:01:00,101,69.7,0.07,40.0,9.9,normal,1900,normal,normal,normal,,0
2025-08-15 10:02:00,101,71.3,0.08,40.2,10.2,normal,1870,normal,normal,normal,,0
2025-08-15 10:03:00,101,73.1,0.10,40.6,10.6,normal,1840,normal,normal,normal,,0
2025-08-15 10:04:00,101,75.2,0.12,41.1,11.2,normal,1800,normal,normal,normal,,0
2025-08-15 10:05:00,101,77.8,0.15,41.8,11.9,normal,1750,normal,normal,normal,,0
2025-08-15 10:06:00,101,80.9,0.19,42.7,12.9,normal,1690,normal,normal,normal,,0
2025-08-15 10:07:00,101,84.6,0.24,43.9,14.2,normal,1620,normal,normal,normal,,0
2025-08-15 10:08:00,101,88.9,0.30,45.4,15.9,normal,1530,normal,normal,normal,,0
2025-08-15 10:09:00,101,94.1,0.38,47.3,18.1,degraded,1420,normal,normal,normal,,0
2025-08-15 10:10:00,101,100.2,0.47,49.8,21.0,failed,1280,normal,normal,normal,hard_disk,1
2025-08-15 10:11:00,101,72.4,0.09,40.3,10.3,normal,1850,normal,normal,normal,,0
2025-08-15 10:12:00,101,70.8,0.08,39.9,9.9,normal,1880,normal,normal,normal,,0
2025-08-15 10:00:00,116,88.4,0.29,45.1,16.4,normal,1460,normal,normal,normal,,0
2025-08-15 10:01:00,116,91.7,0.34,46.8,18.2,normal,1380,normal,normal,normal,,0
2025-08-15 10:02:00,116,95.8,0.41,48.9,20.6,degraded,1280,normal,normal,normal,,0
2025-08-15 10:03:00,116,101.3,0.49,51.7,23.8,failed,1150,normal,normal,normal,hard_disk,1
2025-08-15 10:04:00,116,74.2,0.12,41.1,11.0,normal,1740,normal,normal,normal,,0
2025-08-15 10:05:00,116,72.6,0.10,40.6,10.5,normal,1780,normal,normal,normal,,0
2025-08-15 10:06:00,116,71.1,0.09,40.1,10.1,normal,1820,normal,normal,normal,,0
2025-08-15 10:07:00,116,70.3,0.08,39.8,9.8,normal,1850,normal,normal,normal,,0
2025-08-15 10:08:00,116,69.7,0.07,39.5,9.6,normal,1870,normal,normal,normal,,0
2025-08-15 10:09:00,116,69.1,0.06,39.3,9.4,normal,1890,normal,normal,normal,,0
2025-08-15 10:10:00,116,68.8,0.06,39.1,9.3,normal,1910,normal,normal,normal,,0
2025-08-15 10:11:00,116,68.4,0.05,38.9,9.1,normal,1930,normal,normal,normal,,0
2025-08-15 10:12:00,116,68.1,0.05,38.7,9.0,normal,1950,normal,normal,normal,,0
2025-08-15 10:00:00,121,71.5,0.09,40.4,10.3,normal,1800,normal,normal,normal,,0
2025-08-15 10:01:00,121,72.8,0.10,40.8,10.7,normal,1770,normal,normal,normal,,0
2025-08-15 10:02:00,121,74.6,0.12,41.3,11.3,normal,1730,normal,normal,normal,,0
2025-08-15 10:03:00,121,76.9,0.15,42.0,12.1,normal,1680,normal,normal,normal,,0
2025-08-15 10:04:00,121,79.7,0.18,42.9,13.1,normal,1620,normal,normal,normal,,0
2025-08-15 10:05:00,121,83.1,0.23,44.1,14.5,normal,1540,normal,normal,normal,,0
2025-08-15 10:06:00,121,87.2,0.29,45.6,16.3,normal,1440,normal,normal,normal,,0
2025-08-15 10:07:00,121,92.4,0.36,47.6,18.7,normal,1320,normal,normal,normal,,0
2025-08-15 10:08:00,121,98.6,0.45,50.2,21.9,normal,1180,degraded,normal,normal,,0
2025-08-15 10:09:00,121,106.1,0.56,53.5,26.1,normal,1000,failed,normal,normal,power_supply,1
2025-08-15 10:10:00,121,75.3,0.13,41.7,11.6,normal,1710,normal,normal,normal,,0
2025-08-15 10:11:00,121,73.1,0.11,41.0,10.9,normal,1760,normal,normal,normal,,0
2025-08-15 10:12:00,121,71.8,0.09,40.5,10.4,normal,1800,normal,normal,normal,,0
2025-08-15 10:00:00,122,70.3,0.08,39.7,9.9,normal,1830,normal,normal,normal,,0
2025-08-15 10:01:00,122,71.9,0.09,40.1,10.3,normal,1800,normal,normal,normal,,0
2025-08-15 10:02:00,122,73.7,0.11,40.6,10.8,normal,1760,normal,normal,normal,,0
2025-08-15 10:03:00,122,76.1,0.14,41.3,11.5,normal,1710,normal,normal,normal,,0
2025-08-15 10:04:00,122,79.0,0.18,42.2,12.4,normal,1650,normal,normal,normal,,0
2025-08-15 10:05:00,122,82.6,0.22,43.4,13.7,normal,1570,normal,normal,normal,,0
2025-08-15 10:06:00,122,86.9,0.28,44.9,15.4,normal,1470,normal,normal,normal,,0
2025-08-15 10:07:00,122,91.8,0.35,46.8,17.6,normal,1350,normal,normal,normal,,0
2025-08-15 10:08:00,122,97.4,0.43,49.1,20.4,normal,1210,normal,degraded,normal,,0
2025-08-15 10:09:00,122,104.2,0.53,52.1,24.0,normal,1050,normal,failed,normal,network_card,1
2025-08-15 10:10:00,122,74.6,0.12,41.3,11.2,normal,1730,normal,normal,normal,,0
2025-08-15 10:11:00,122,72.4,0.10,40.7,10.6,normal,1780,normal,normal,normal,,0
2025-08-15 10:12:00,122,70.9,0.08,40.2,10.1,normal,1820,normal,normal,normal,,0
2025-08-15 10:00:00,123,69.8,0.07,39.4,9.7,normal,1860,normal,normal,normal,,0
2025-08-15 10:01:00,123,71.2,0.08,39.8,10.1,normal,1830,normal,normal,normal,,0
2025-08-15 10:02:00,123,72.9,0.10,40.3,10.6,normal,1790,normal,normal,normal,,0
2025-08-15 10:03:00,123,75.1,0.13,40.9,11.3,normal,1740,normal,normal,normal,,0
2025-08-15 10:04:00,123,77.8,0.16,41.7,12.2,normal,1680,normal,normal,normal,,0
2025-08-15 10:05:00,123,81.2,0.20,42.7,13.4,normal,1610,normal,normal,normal,,0
2025-08-15 10:06:00,123,85.3,0.25,44.0,14.9,normal,1520,normal,normal,normal,,0
2025-08-15 10:07:00,123,90.1,0.32,45.7,16.8,normal,1420,normal,normal,normal,,0
2025-08-15 10:08:00,123,95.7,0.40,47.8,19.3,normal,1300,normal,normal,normal,,0
2025-08-15 10:09:00,123,102.4,0.50,50.5,22.6,degraded,1160,normal,normal,degraded,,0
2025-08-15 10:10:00,123,110.8,0.63,54.1,27.2,failed,980,normal,normal,failed,motherboard,1
2025-08-15 10:11:00,123,76.1,0.14,41.9,11.8,normal,1690,normal,normal,normal,,0
2025-08-15 10:12:00,123,73.6,0.11,41.2,11.0,normal,1750,normal,normal,normal,,0
