timestamp,machine_id,temperature,vibration,pressure,current,hard_disk_status,fan_speed,power_supply_status,network_card_status,motherboard_status,hardware_failure_type,failure
2025-07-30 06:02:00,305,71.0,0.09,39.7,10.1,normal,2010,degraded,normal,normal,,0
2025-07-30 06:03:00,305,71.6,0.10,40.0,10.2,normal,1990,degraded,normal,normal,power_supply,1
2025-07-30 06:04:00,305,72.2,0.11,40.3,10.3,normal,1970,degraded,normal,normal,power_supply,1
2025-07-30 06:05:00,305,72.8,0.12,40.6,10.4,normal,1950,failure,normal,normal,power_supply,1
2025-07-30 06:06:00,305,73.4,0.13,40.9,10.5,normal,1930,failure,normal,normal,power_supply,1
2025-07-30 06:07:00,305,74.0,0.14,41.2,10.6,normal,1910,failure,normal,normal,power_supply,1
2025-07-30 06:08:00,305,74.6,0.15,41.5,10.7,normal,1890,failure,normal,normal,power_supply,1
2025-07-30 06:09:00,305,75.2,0.16,41.8,10.8,normal,1870,failure,normal,normal,power_supply,1
2025-07-30 06:10:00,305,75.8,0.17,42.1,10.9,normal,1850,failure,normal,normal,power_supply,1
2025-07-30 06:11:00,305,76.4,0.18,42.4,11.0,normal,1830,failure,normal,normal,power_supply,1
2025-07-30 06:12:00,305,77.0,0.19,42.7,11.1,normal,1810,failure,normal,normal,power_supply,1
2025-07-30 06:13:00,305,77.6,0.20,43.0,11.2,normal,1790,failure,normal,normal,power_supply,1
2025-07-30 06:14:00,305,78.2,0.21,43.3,11.3,normal,1770,failure,normal,normal,power_supply,1
2025-07-30 06:15:00,305,78.8,0.22,43.6,11.4,normal,1750,failure,normal,normal,power_supply,1
2025-07-30 06:16:00,305,79.4,0.23,43.9,11.5,normal,1730,failure,normal,normal,power_supply,1
2025-07-30 06:17:00,305,80.0,0.24,44.2,11.6,normal,1710,failure,normal,normal,power_supply,1
2025-07-30 06:18:00,305,80.6,0.25,44.5,11.7,normal,1690,failure,normal,normal,power_supply,1
2025-07-30 06:19:00,305,81.2,0.26,44.8,11.8,normal,1670,failure,normal,normal,power_supply,1
2025-07-30 06:20:00,305,81.8,0.27,45.1,11.9,normal,1650,failure,normal,normal,power_supply,1
2025-07-30 06:21:00,305,82.4,0.28,45.4,12.0,normal,1630,failure,normal,normal,power_supply,1
2025-07-30 06:22:00,305,83.0,0.29,45.7,12.1,normal,1610,failure,normal,normal,power_supply,1
2025-07-30 06:23:00,305,83.6,0.30,46.0,12.2,normal,1590,failure,normal,normal,power_supply,1
2025-07-30 06:24:00,305,84.2,0.31,46.3,12.3,normal,1570,failure,normal,normal,power_supply,1
2025-07-30 06:25:00,305,84.8,0.32,46.6,12.4,normal,1550,failure,normal,normal,power_supply,1
2025-07-30 06:26:00,305,85.4,0.33,46.9,12.5,normal,1530,failure,normal,normal,power_supply,1
2025-07-30 06:27:00,305,86.0,0.34,47.2,12.6,normal,1510,failure,normal,normal,power_supply,1
2025-07-30 06:28:00,305,86.6,0.35,47.5,12.7,normal,1490,failure,normal,normal,power_supply,1
2025-07-30 06:29:00,305,87.2,0.36,47.8,12.8,normal,1470,failure,normal,normal,power_supply,1
2025-07-30 06:30:00,305,87.8,0.37,48.1,12.9,normal,1450,failure,normal,normal,power_supply,1
2025-07-30 06:00:00,306,66.3,0.04,36.8,8.9,normal,2300,normal,normal,normal,,0
2025-07-30 06:01:00,306,66.9,0.05,37.1,9.0,normal,2280,normal,normal,normal,,0
2025-07-30 06:02:00,306,67.5,0.05,37.4,9.1,normal,2260,normal,normal,normal,,0
2025-07-30 06:03:00,306,68.1,0.06,37.7,9.2,normal,2240,normal,normal,normal,,0
2025-07-30 06:04:00,306,68.7,0.06,38.0,9.3,normal,2220,normal,normal,normal,,0
2025-07-30 06:05:00,306,69.3,0.07,38.3,9.4,normal,2200,normal,normal,normal,,0
2025-07-30 06:06:00,306,69.9,0.07,38.6,9.5,normal,2180,normal,normal,normal,,0
2025-07-30 06:07:00,306,70.5,0.08,38.9,9.6,normal,2160,normal,normal,normal,,0
2025-07-30 06:08:00,306,71.1,0.08,39.2,9.7,normal,2140,normal,normal,normal,,0
2025-07-30 06:09:00,306,71.7,0.09,39.5,9.8,normal,2120,normal,normal,normal,,0
2025-07-30 06:10:00,306,72.3,0.09,39.8,9.9,normal,2100,normal,normal,normal,,0
2025-07-30 06:11:00,306,72.9,0.10,40.1,10.0,normal,2080,normal,normal,normal,,0
2025-07-30 06:12:00,306,73.5,0.10,40.4,10.1,normal,2060,normal,normal,normal,,0
2025-07-30 06:13:00,306,74.1,0.11,40.7,10.2,normal,2040,normal,normal,normal,,0
2025-07-30 06:14:00,306,74.7,0.11,41.0,10.3,normal,2020,normal,normal,normal,,0
2025-07-30 06:15:00,306,75.3,0.12,41.3,10.4,normal,2000,normal,normal,normal,,0
2025-07-30 06:16:00,306,75.9,0.12,41.6,10.5,normal,1980,normal,normal,normal,,0
2025-07-30 06:17:00,306,76.5,0.13,41.9,10.6,normal,1960,normal,normal,normal,,0
2025-07-30 06:18:00,306,77.1,0.13,42.2,10.7,normal,1940,normal,normal,normal,,0
2025-07-30 06:19:00,306,77.7,0.14,42.5,10.8,normal,1920,normal,normal,normal,,0
2025-07-30 06:20:00,306,78.3,0.14,42.8,10.9,normal,1900,normal,normal,normal,,0
2025-07-30 06:21:00,306,78.9,0.15,43.1,11.0,normal,1880,normal,normal,normal,,0
2025-07-30 06:22:00,306,79.5,0.15,43.4,11.1,normal,1860,normal,normal,normal,,0
2025-07-30 06:23:00,306,80.1,0.16,43.7,11.2,normal,1840,normal,normal,normal,,0
2025-07-30 06:24:00,306,80.7,0.16,44.0,11.3,normal,1820,normal,normal,normal,,0
2025-07-30 06:25:00,306,81.3,0.17,44.3,11.4,normal,1800,normal,normal,normal,,0
2025-07-30 06:26:00,306,81.9,0.17,44.6,11.5,normal,1780,normal,normal,normal,,0
2025-07-30 06:27:00,306,82.5,0.18,44.9,11.6,normal,1760,normal,normal,normal,,0
2025-07-30 06:28:00,306,83.1,0.18,45.2,11.7,normal,1740,normal,normal,normal,,0
2025-07-30 06:29:00,306,83.7,0.19,45.5,11.8,normal,1720,normal,normal,normal,,0
2025-07-30 06:30:00,306,84.3,0.19,45.8,11.9,normal,1700,normal,normal,normal,,0
2025-07-30 06:00:00,307,72.8,0.11,40.8,10.5,normal,1850,normal,normal,normal,,0
2025-07-30 06:01:00,307,74.2,0.13,41.4,10.8,degraded,1800,normal,normal,normal,,0
2025-07-30 06:02:00,307,76.5,0.16,42.2,11.3,degraded,1720,normal,degraded,normal,,0
2025-07-30 06:03:00,307,79.8,0.20,43.3,12.0,degraded,1620,normal,degraded,degraded,,0
2025-07-30 06:04:00,307,83.4,0.25,44.6,12.9,failure,1500,degraded,degraded,degraded,multiple,1
2025-07-30 06:05:00,307,87.1,0.31,46.1,13.9,failure,1360,degraded,failure,degraded,multiple,1
2025-07-30 06:06:00,307,91.2,0.38,47.8,15.1,failure,1200,failure,failure,failure,multiple,1
2025-07-30 06:07:00,307,95.6,0.46,49.7,16.5,failure,1020,failure,failure,failure,multiple,1
2025-07-30 06:08:00,307,100.3,0.55,51.8,18.1,failure,820,failure,failure,failure,multiple,1
2025-07-30 06:09:00,307,105.2,0.65,54.1,19.9,failure,600,failure,failure,failure,multiple,1
2025-07-30 06:10:00,307,110.4,0.76,56.6,21.9,failure,360,failure,failure,failure,multiple,1
2025-07-30 06:11:00,307,115.9,0.88,59.3,24.1,failure,100,failure,failure,failure,multiple,1
2025-07-30 06:12:00,307,121.7,1.01,62.2,26.5,failure,20,failure,failure,failure,multiple,1
2025-07-30 06:13:00,307,127.8,1.15,65.3,29.1,failure,5,failure,failure,failure,multiple,1
2025-07-30 06:14:00,307,134.2,1.30,68.6,31.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:15:00,307,140.9,1.46,72.1,34.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:16:00,307,147.9,1.63,75.8,38.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:17:00,307,155.2,1.81,79.7,41.5,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:18:00,307,162.8,2.00,83.8,45.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:19:00,307,170.7,2.20,88.1,48.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:20:00,307,178.9,2.41,92.6,52.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:21:00,307,187.4,2.63,97.3,57.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:22:00,307,196.2,2.86,102.2,61.5,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:23:00,307,205.3,3.10,107.3,66.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:24:00,307,214.7,3.35,112.6,70.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:25:00,307,224.4,3.61,118.1,75.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:26:00,307,234.4,3.88,123.8,81.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:27:00,307,244.7,4.16,129.7,86.5,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:28:00,307,255.3,4.45,135.8,92.1,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:29:00,307,266.2,4.75,142.1,97.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 06:30:00,307,277.4,5.06,148.6,103.9,failure,0,failure,failure,failure,multiple,1
2025-07-30 07:00:00,301,45.8,0.02,34.5,7.8,normal,2600,normal,normal,normal,,0
2025-07-30 07:01:00,301,46.1,0.02,34.7,7.9,normal,2580,normal,normal,normal,,0
2025-07-30 07:02:00,301,46.4,0.03,34.9,7.9,normal,2560,normal,normal,normal,,0
2025-07-30 07:03:00,301,46.7,0.03,35.1,8.0,normal,2540,normal,normal,normal,,0
2025-07-30 07:04:00,301,47.0,0.03,35.3,8.0,normal,2520,normal,normal,normal,,0
2025-07-30 07:05:00,301,47.3,0.03,35.5,8.1,normal,2500,normal,normal,normal,,0
2025-07-30 08:00:00,302,44.2,0.02,33.8,7.5,normal,2700,normal,normal,normal,,0
2025-07-30 08:01:00,302,44.5,0.02,34.0,7.6,normal,2680,normal,normal,normal,,0
2025-07-30 08:02:00,302,44.8,0.02,34.2,7.6,normal,2660,normal,normal,normal,,0
2025-07-30 08:03:00,302,45.1,0.02,34.4,7.7,normal,2640,normal,normal,normal,,0
2025-07-30 08:04:00,302,45.4,0.03,34.6,7.7,normal,2620,normal,normal,normal,,0
2025-07-30 08:05:00,302,45.7,0.03,34.8,7.8,normal,2600,normal,normal,normal,,0
2025-07-30 09:00:00,303,43.1,0.02,33.2,7.3,normal,2750,normal,normal,normal,,0
2025-07-30 09:01:00,303,43.4,0.02,33.4,7.4,normal,2730,normal,normal,normal,,0
2025-07-30 09:02:00,303,43.7,0.02,33.6,7.4,normal,2710,normal,normal,normal,,0
2025-07-30 09:03:00,303,44.0,0.02,33.8,7.5,normal,2690,normal,normal,normal,,0
2025-07-30 09:04:00,303,44.3,0.02,34.0,7.5,normal,2670,normal,normal,normal,,0
2025-07-30 09:05:00,303,44.6,0.03,34.2,7.6,normal,2650,normal,normal,normal,,0
2025-07-30 10:00:00,304,42.5,0.02,32.8,7.2,normal,2800,normal,normal,normal,,0
2025-07-30 10:01:00,304,42.8,0.02,33.0,7.3,normal,2780,normal,normal,normal,,0
2025-07-30 10:02:00,304,43.1,0.02,33.2,7.3,normal,2760,normal,normal,normal,,0
2025-07-30 10:03:00,304,43.4,0.02,33.4,7.4,normal,2740,normal,normal,normal,,0
2025-07-30 10:04:00,304,43.7,0.02,33.6,7.4,normal,2720,normal,normal,normal,,0
2025-07-30 10:05:00,304,44.0,0.02,33.8,7.5,normal,2700,normal,normal,normal,,0
2025-07-30 11:00:00,305,41.8,0.01,32.4,7.0,normal,2850,normal,normal,normal,,0
2025-07-30 11:01:00,305,42.1,0.02,32.6,7.1,normal,2830,normal,normal,normal,,0
2025-07-30 11:02:00,305,42.4,0.02,32.8,7.1,normal,2810,normal,normal,normal,,0
2025-07-30 11:03:00,305,42.7,0.02,33.0,7.2,normal,2790,normal,normal,normal,,0
2025-07-30 11:04:00,305,43.0,0.02,33.2,7.2,normal,2770,normal,normal,normal,,0
2025-07-30 11:05:00,305,43.3,0.02,33.4,7.3,normal,2750,normal,normal,normal,,0
2025-07-30 12:00:00,306,40.9,0.01,31.8,6.8,normal,2900,normal,normal,normal,,0
2025-07-30 12:01:00,306,41.2,0.01,32.0,6.9,normal,2880,normal,normal,normal,,0
2025-07-30 12:02:00,306,41.5,0.02,32.2,6.9,normal,2860,normal,normal,normal,,0
2025-07-30 12:03:00,306,41.8,0.02,32.4,7.0,normal,2840,normal,normal,normal,,0
2025-07-30 12:04:00,306,42.1,0.02,32.6,7.0,normal,2820,normal,normal,normal,,0
2025-07-30 12:05:00,306,42.4,0.02,32.8,7.1,normal,2800,normal,normal,normal,,0
2025-07-30 13:00:00,308,75.3,0.18,42.8,12.1,normal,1650,normal,normal,normal,,0
2025-07-30 13:01:00,308,76.9,0.20,43.5,12.5,normal,1600,normal,normal,normal,,0
2025-07-30 13:02:00,308,78.8,0.23,44.3,13.0,normal,1540,normal,normal,normal,,0
2025-07-30 13:03:00,308,81.2,0.27,45.2,13.6,normal,1470,normal,normal,normal,,0
2025-07-30 13:04:00,308,84.1,0.32,46.3,14.4,normal,1390,normal,normal,normal,fan,1
2025-07-30 13:05:00,308,87.5,0.38,47.6,15.3,normal,1300,normal,normal,normal,fan,1
2025-07-30 13:06:00,308,91.3,0.45,49.1,16.4,normal,1200,normal,normal,normal,fan,1
2025-07-30 13:07:00,308,95.6,0.53,50.8,17.7,normal,1090,normal,normal,normal,fan,1
2025-07-30 13:08:00,308,100.4,0.62,52.7,19.2,normal,970,normal,normal,normal,fan,1
2025-07-30 13:09:00,308,105.7,0.72,54.8,20.9,normal,840,normal,normal,normal,fan,1
2025-07-30 13:10:00,308,111.5,0.83,57.1,22.8,normal,700,normal,normal,normal,fan,1
2025-07-30 13:11:00,308,117.8,0.95,59.6,24.9,normal,550,normal,normal,normal,fan,1
2025-07-30 13:12:00,308,124.6,1.08,62.3,27.3,normal,390,normal,normal,normal,fan,1
2025-07-30 13:13:00,308,131.9,1.22,65.2,29.9,normal,220,normal,normal,normal,fan,1
2025-07-30 13:14:00,308,139.7,1.37,68.3,32.7,normal,40,normal,normal,normal,fan,1
2025-07-30 13:15:00,308,148.0,1.53,71.6,35.8,normal,0,normal,normal,normal,fan,1
2025-07-30 14:00:00,309,68.9,0.06,38.7,9.7,normal,2150,normal,normal,normal,,0
2025-07-30 14:01:00,309,69.5,0.07,39.0,9.8,normal,2130,normal,normal,normal,,0
2025-07-30 14:02:00,309,70.1,0.07,39.3,9.9,normal,2110,normal,normal,normal,,0
2025-07-30 14:03:00,309,70.7,0.08,39.6,10.0,normal,2090,normal,normal,normal,,0
